"Depth" "Time" "X_1" "X_2" "Obs"
6.6 -149685.532214693 -1.24869518799111 -2.09655634704907 3.17266634248459
6.5 -147514.62535283 -1.00815556074681 -2.06541619517817 3.43818941100344
6.4 -143551.107690063 -0.720078452209823 -2.13057515978001 3.565772996068
6.3 -142318.730844841 -0.653894100795885 -1.94937782044254 3.62313895621929
6.2 -141872.806836448 -0.62961930138072 -1.90942662998526 3.82161803525228
6.1 -140501.900577835 -0.570511490619519 -1.98394413042561 3.80051297908688
6 -139935.699201741 -0.588047720639666 -1.96572641098907 3.72557282667993
5.9 -137353.318262117 -0.41481996374424 -1.88776312657006 3.7285344301849
5.8 -135732.00293487 -0.382980963753155 -1.85176937919576 3.90247629294836
5.7 -135301.874433841 -0.360479561744762 -1.927666073783 3.89931390861321
5.6 -134126.080754253 -0.312127556641334 -1.98941526339356 4.07471008711574
5.5 -128985.032306805 -0.212204451630952 -1.83854212825569 3.98838154295121
5.4 -127392.548692119 -0.252104020780502 -1.8686937042794 4.08445285827199
5.3 -126635.798685563 -0.214213416989496 -1.72224035473945 3.82239697058832
5.2 -124568.869087814 -0.130505377471721 -1.63351281270598 4.05196300487701
5.1 -123276.429855622 -0.0849785963739182 -1.79263102961586 4.20147760606795
5 -120500.958115824 -0.0135209547046999 -1.85598034926893 4.36210847237191
4.9 -117922.71325967 0.0916092945659929 -1.65972791179028 4.20391473982158
4.8 -115338.871899477 0.241877576151461 -1.58029481806452 4.34299035425741
4.7 -114593.579686198 0.281795641808494 -1.60344088608492 4.36294321362577
4.6 -112846.512115627 0.28920272761295 -1.58334217047194 4.42442648270909
4.5 -108897.810666969 0.279310324034013 -1.6780373966112 4.402812740896
4.4 -105377.977682641 0.332894717876877 -1.42275760675093 4.54432509981552
4.3 -105006.776494404 0.323197982733856 -1.42637525260428 4.43739478110395
4.2 -103175.88086651 0.368216519403853 -1.29188390089255 4.53438122708185
4.1 -101910.682967947 0.422118467303287 -1.48197217211741 4.36958512526301
4 -100983.223320087 0.504658931826186 -1.33253152570965 4.64945584637703
3.9 -99887.8900865653 0.418967367239273 -1.44359382523744 4.51140602706421
3.8 -97398.4560746937 0.39002050686918 -1.18797296868702 4.55722409335493
3.7 -95841.2302920094 0.38282744509115 -1.33649333237127 4.50969644528512
3.6 -94874.3018011878 0.543888923781285 -1.38546749316643 4.72299184256557
3.5 -93835.1007756255 0.46236956916875 -1.4847411508948 4.61315025652118
3.4 -93175.525482702 0.458753687444584 -1.48635331899076 4.5790647913981
3.3 -92546.3393537564 0.460763015446238 -1.53932578084096 4.82824616163793
3.2 -90318.5815582801 0.431488484278377 -1.66250786372402 4.59186768703383
3.1 -88460.5415396814 0.393328168196365 -1.50282956360581 4.59124584476037
3 -84562.4035405852 0.718298793564916 -1.34172591500257 4.69010191680444
2.9 -83888.458912327 0.633662237794325 -1.24162349811439 4.86977598678601
2.8 -82645.7847885566 0.578348683059422 -1.16517849762027 4.6307418742799
2.7 -81048.2473886267 0.644402068162187 -0.979464589014992 4.84652977566796
2.6 -76672.9819496677 0.678269214408028 -1.32328624982891 4.71834783570977
2.5 -75690.8748121863 0.51671196897899 -1.30718419293934 4.62134542403401
2.4 -75022.2375028062 0.424591022518868 -1.44056019669119 4.45934429383603
2.3 -72280.8939897215 0.45977737586706 -1.45947988259579 4.64685239689564
2.2 -71641.0311734922 0.466802933259549 -1.42868488676271 4.64035169396051
2.1 -60254.5622646981 0.605958814704058 -1.2646859999295 4.79664212394801
2 -57998.2335272128 0.746889332669894 -1.3617416583483 4.80343355649384
1.9 -57386.2149378278 0.700644379915701 -1.31025479177319 4.87874613475751
1.8 -47585.4535764513 0.661870610437799 -1.16032862282169 4.63805459373094
